"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.00148634270560084 0.00134321667885247 0.00328482861537713 0.00980627093622754 0.00980627093622754 0.0183233552434337 0.0183233552434337 0.00255517003306619 0.00384850047745365
"2" 0.00110992247603645 0 0.00104003344962784 0.00576428333775001 0.00576428333775001 0 0 0.00202219075721758 0.000175620163453511
"3" 0.00512695116096607 0.00753488689538605 0.00568854891165124 0.00675659018182938 0.00675659018182938 0 0 0.00238756155445046 0.00544785463922999
"4" 0.00914109724062793 0.0111255396607285 0.0102237262825106 0.00964399009282993 0.00964399009282993 0 0 0.00301812148982368 0.00935803415282835
"5" 0.00743370449043835 0.00990541163031462 0.00942257794287791 0.00932360539609318 0.00932360539609318 1.74438761157565e-05 1.74438761157565e-05 0.00286412969957691 0.00812490047615892
"6" 0.0111777431977015 0.0122041665050363 0.0126607772441778 0.0109162369401137 0.0109162369401137 1.78145765551131e-05 1.78145765551131e-05 0.00324889210235558 0.0111712860172871
"7" 0.0045957255802254 0.00524445607251034 0.00371358224577662 0.00428499818809208 0.00428499818809208 0 0 0.0022538628973815 0.00427806326116778
"8" 0.0156512335957679 0.0198257199285936 0.0146373247440942 0.00835150759300943 0.00835150759300943 0.000176155323035968 0.000176155323035968 0.00317328677099439 0.0106894152095512
"9" 0.00084116318446783 0 0.00211844568220343 0.0108502985483395 0.0108502985483395 0 0 0.0025533399634392 0.00250248178050321
"10" 0.0153591616994865 0.0206955829059437 0.0159951414402402 0.00969030775758856 0.00969030775758856 0 0 0.00331956952126527 0.012386841238536
"11" 0.00620127362925865 0.00864342754998316 0.00731280495615749 0.0080395881371549 0.0080395881371549 1.78705703118339e-05 1.78705703118339e-05 0.00261435361628022 0.00668587923456329
"12" 0.00943189842011592 0.0114848434864228 0.0104026773304249 0.00943543999369901 0.00943543999369901 0.00016380572015569 0.00016380572015569 0.00296312770131664 0.0089898294212995
"13" 0.00105066374522288 0 0.00149515647616813 0.000720369105138481 0.000720369105138481 2.24180031160001e-05 2.24180031160001e-05 0.00107955570835978 0.000958653829446086
"14" 0.00315122395525234 0.00644323641118244 0.00503472624183079 0.00852519935479779 0.00852519935479779 2.55961756648408e-06 2.55961756648408e-06 0.00251288973438018 0.00508093575144984
"15" 0.00456784593372339 0.0069010108539828 0.00483528405147854 0.0063008677412495 0.0063008677412495 2.1026279653248e-06 2.1026279653248e-06 0.00231450454795557 0.00489178732843104
"16" 0.00103964370737414 0 0.00152498961749432 0.000518817202585806 0.000518817202585806 0 0 0.00150486473041368 0.000959682517778531
"17" 0.00440674686582042 0.00565855243351099 0.00663838552362866 0.0101448930859105 0.0101448930859105 0.00903559726063119 0.00903559726063119 0.00281066430559456 0.00641092426514133
"18" 0.0010613482532242 0.00011167721445279 0.00143141798064751 0.000743244236799086 0.000743244236799086 4.49668620497522e-05 4.49668620497522e-05 0.00100855979250171 0.00107205793398137
"19" 0.00473425649004062 0.00849588746913382 0.00567441989238345 0.00769352316502337 0.00769352316502337 3.90489700722251e-06 3.90489700722251e-06 0.00247048992515851 0.00573959685098248
"20" 0.0151780651693569 0.00660338832424174 0.00897794706479245 0.00172529888428405 0.00172529888428405 2.05028767413244e-07 2.05028767413244e-07 0.00232230251615644 0.00619614154180448
"21" 0.00768755406097758 0.0149101484176111 0.000273957702440525 0.000369069919728934 0.000369069919728934 5.99205522372375e-05 5.99205522372375e-05 0.000233553914870645 0.00616655712772901
"22" 0.00769118893192176 0.00336097642409533 0.000803940978193991 3.29271512369847e-05 3.29271512369847e-05 1.10024364620482e-10 1.10024364620482e-10 0.00292047777836792 0.00420191412252411
"23" 0.000143618357724623 0 0.000779733784381527 0.00407081003899955 0.00407081003899955 0 0 0.00179907199093673 0.000554660862036593
"24" 0.00201433348234521 0 6.18502261636382e-05 0.000147964160990967 0.000147964160990967 1.55009505314164e-07 1.55009505314164e-07 0.000855371330570409 0.00371605518053468
"25" 0.0192974976034925 0.0101792054899798 0.01122039816942 0.00315767122828258 0.00315767122828258 5.00871424950848e-05 5.00871424950848e-05 0.00293337186516451 0.0112711211114817
"26" 0.0052628838115744 0.0110200211949434 4.55429507160028e-05 0.000681044202627068 0.000681044202627068 4.71288669241216e-06 4.71288669241216e-06 0.000255523151561633 0.0052058203533793
"27" 0.000871722926254496 0.00383862315162714 0.000832824524137117 0.00225264748374815 0.00225264748374815 1.2275404584258e-05 1.2275404584258e-05 0.000104271602158793 0.00587726239938818
"28" 0.0168287674101444 0.0114757938853313 0.00906907429346593 0.000514487677193136 0.000514487677193136 0 0 0.0026033788967894 0.00572619586275797
"29" 0.0173778050257133 0.0165574406339055 0.00713706719100969 0.000104419035536895 0.000104419035536895 1.04886483916528e-06 1.04886483916528e-06 0.00210305362613859 0.0052418035820269
"30" 0.0103671621542084 0.00591901339787385 0.00520481945196959 0.00166791765993403 0.00166791765993403 0.000330169709603441 0.000330169709603441 0.00206992425472626 0.00496362769209894
"31" 0.00558835683036117 0.00139419783231428 0.000542324985469888 0 0 0 0 0.00116599217719704 0.0039256249220789
"32" 0.00663924127792007 0.00144294165705676 0.00058527124679685 0 0 2.25250255130078e-07 2.25250255130078e-07 0.00123029232527144 0.00480240133671498
"33" 0.00300020632122591 0.000126901675625008 0.00197050821884683 0.00061862500155501 0.00061862500155501 0 0 0.000962830533107849 0.00326832720115463
"34" 0.0113558635905491 0.00748472657967775 0.00932196869372055 0.00554044393560707 0.00554044393560707 1.17165129084908e-05 1.17165129084908e-05 0.00262181716179661 0.00717130179474923
"35" 0.000647457202714484 0 0 0.000331025673291892 0.000331025673291892 3.14632283831202e-08 3.14632283831202e-08 0 0.00120821825145853
"36" 0.00171132800360446 0.00280555930917621 0.00165131878976401 0.00317819687416644 0.00317819687416644 7.80895538590982e-06 7.80895538590982e-06 0.00174848293882957 0.00277284726704443
"37" 0.000934709364493081 0 0.00199503579282173 0.00106060289460722 0.00106060289460722 2.84888840302768e-06 2.84888840302768e-06 0.000959267850089703 0.00184883431906856
"38" 0.0149522939261407 0.00999367005064468 0.00132310997839339 0.0012204323638848 0.0012204323638848 0 0 0.00046498479881746 0.00682425803073891
"39" 0.0024010678864358 0.000261292628332503 0.000249126349912809 2.46565572512163e-05 2.46565572512163e-05 0 0 0.000933009894410987 0.00336582269777971
"40" 0.00559815799654675 0.000233226780249773 0.00101012148272956 0.000134908762328081 0.000134908762328081 9.50919775280413e-08 9.50919775280413e-08 0.00104907463130214 0.00532438444397881
"41" 0.00789369509906259 0.00255114097368948 0.000918464729783313 0.000349887636126467 0.000349887636126467 3.70224604068557e-07 3.70224604068557e-07 0.00176502975024129 0.00477239668823527
"42" 0.00154119574249656 0.00144326724489558 0.00345121027103179 0.00976298820160805 0.00976298820160805 0.00269294653097206 0.00269294653097206 0.00257270861001052 0.00390160787084631
"43" 0.0123036346402338 0.00656063577409419 0.00659516507743142 0.00157829657895138 0.00157829657895138 0 0 0.00214885480150193 0.00525460681951834
"44" 0.00431629395976704 0.000205639444409214 0.00177591437644613 0.000400273165099826 0.000400273165099826 0 0 0.000820153619878359 0.0040068655362344
"45" 0 0 7.43342558239479e-05 0 0 0 0 0.000349785172188765 0
"46" 0.00183486083484196 0.00338771599474698 0.00351578252059162 0.00820414241527346 0.00820414241527346 0 0 0.00245151400555173 0.00406149517794046
"47" 0.00343659621001163 0.0056034576965207 0.00215477650533896 0.00273890359246494 0.00273890359246494 0 0 0.00258133531557378 0.00378829184312085
"48" 0.0075886123717397 0.00827071421266404 0.00824405809332537 0.00762144822227639 0.00762144822227639 0 0 0.00266235819168809 0.0069629421919351
"49" 0.00114240766827431 9.44214180340558e-05 0.0015187943518439 0.00159796730891345 0.00159796730891345 2.21671401020287e-05 2.21671401020287e-05 0.0021624521924221 0.0019074057715596
