"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.931977415424134 0.930346546760296 0.799393475290105 0.371782901242308 0.371782901242308 0.0904387940769144 0.0904387940769144 0.510911656917696 0.869386564707369
"2" 0.955970192529472 0.934494242816971 0.897691733510251 0.403029106955207 0.403029106955207 0.338057217295385 0.338057217295385 0.87256739436262 0.981869346467328
"3" 0.806059258080524 0.779377441024714 0.568322400203468 0.195456732375249 0.195456732375249 0.000768204256200617 0.000768204256200617 0.327078930138928 0.603128485802699
"4" 0.856554053696364 0.81515604667664 0.623227848736673 0.227518483067236 0.227518483067236 0.0486654687243165 0.0486654687243165 0.307768235325711 0.71453242253697
"5" 0.842746053686446 0.840388967951886 0.625473715950195 0.188516511834279 0.188516511834279 0.0779601075529107 0.0779601075529107 0.301380794932715 0.716986271626035
"6" 0.860361849653264 0.90618040013315 0.674985739657002 0.31270389889265 0.31270389889265 0.0770722387560984 0.0770722387560984 0.488320455186123 0.798173652356004
"7" 0.730532911330038 0.695767149031007 0.504330474901454 0.117328125158619 0.117328125158619 0.0136953180000179 0.0136953180000179 0.282368668761097 0.597579584351114
"8" 0.713038497461257 0.623414417357236 0.489901570247327 0.131389702111757 0.131389702111757 0 0 0.211079105103143 0.422851741019696
"9" 0.954934294834746 0.897254275078969 0.672465770386544 0.371608268950942 0.371608268950942 0.134207344908003 0.134207344908003 0.675730609483748 0.914166809939604
"10" 0.666613115623522 0.653817280364292 0.52361388026015 0.232140219280007 0.232140219280007 0.000188562061755221 0.000188562061755221 0.227457325527487 0.461608509632051
"11" 0.75191608911149 0.724493325062509 0.448409201728225 0.176378083084574 0.176378083084574 0.0253691649295161 0.0253691649295161 0.231020912118795 0.606842024480796
"12" 0.848707325576093 0.788627879462018 0.619588660164294 0.194115871189072 0.194115871189072 0.0156503443046943 0.0156503443046943 0.292070608805222 0.699373491684427
"13" 0.0608121948254533 0.0169063670508517 0.038141223347922 0 0 0 0 0.0302027961956712 0.0911750881028755
"14" 0.878110769334105 0.813347278902586 0.6928376310733 0.353562301905314 0.353562301905314 0.0444879168413389 0.0444879168413389 0.413868342358866 0.78536629316317
"15" 0.817477203191078 0.762922128362739 0.605314628042565 0.251535701057786 0.251535701057786 0.0473879061659667 0.0473879061659667 0.411554179395106 0.66104803916401
"16" 0.0645715270632645 0.047690662815217 0.0421699111342769 0.00074127976688629 0.00074127976688629 0.000106620889798103 0.000106620889798103 0.0247876462505581 0.140781614715883
"17" 0.893080388397749 0.924290194317317 0.720118115675224 0.340727368451544 0.340727368451544 0.199745510486887 0.199745510486887 0.671284240564022 0.862098902312939
"18" 0.0510776222983199 0.0271715474105385 0.0275125374219111 0 0 0 0 0.0271777786978026 0.0710357731845088
"19" 0.765624843026837 0.747775752259538 0.540657364615285 0.0738407516375342 0.0738407516375342 0.000149630311390679 0.000149630311390679 0.268300038236689 0.586173933289785
"20" 0.501708222114524 0.51583537438893 0.172950547908181 0.0398027038693355 0.0398027038693355 0.0412074833805125 0.0412074833805125 0.0430486346727749 0.274652281781416
"21" 0.109646197618448 0.150217021533476 0.000440586391242599 0.000906212163133779 0.000906212163133779 0 0 0.0930247469523021 0.0920441736036179
"22" 0.59508758267811 0.431004818880153 0.267730200584114 0.00829738327785938 0.00829738327785938 0.0624476957659413 0.0624476957659413 0.252919772699376 0.70752973608834
"23" 0.941959875839489 0.938196951883098 0.635356071129045 0.317015697691002 0.317015697691002 0.148531811590127 0.148531811590127 0.787576959214956 0.950926085509109
"24" 0.000607228494240666 0.0311286471292214 0 0 0 0 0 2.47744872545709e-06 0.000349584714065064
"25" 0.401855591622428 0.373822988361878 0.261464809918285 0.0796334499581137 0.0796334499581137 0 0 0.0205405693253816 0.164995681243481
"26" 0.0687817975681359 0.0736728938194469 5.99522642036072e-05 0.0687918910424819 0.0687918910424819 0 0 0.00241123164612474 0.0324917586495559
"27" 0.014743189548912 0.00320338323408738 0.00142337207002658 0.000884917476575944 0.000884917476575944 0 0 0.00022209863090128 0.00186523312885739
"28" 0.250772775865257 0.351344817000507 0.141351921435346 0.0424861693334209 0.0424861693334209 0.0255554083641906 0.0255554083641906 0.0531010231005257 0.159930837326159
"29" 0.205457917932676 0.297209042952547 0.0386881367828426 0.0190324770316904 0.0190324770316904 1.55648889200098e-05 1.55648889200098e-05 0.0074601949491722 0.182441804961507
"30" 0.638227373440206 0.683442551332933 0.35772163484261 0.143751520060423 0.143751520060423 0.0312470246931243 0.0312470246931243 0.191670061719372 0.524651082789197
"31" 0.0748397526068964 0.029734068031642 0.00164801215947677 0.000155592067101731 0.000155592067101731 7.30856446469524e-07 7.30856446469524e-07 3.94978773228928e-05 0.0220738474050083
"32" 0.0759000920125305 0.0295999789292798 0.0268903252848043 3.64803646460201e-05 3.64803646460201e-05 0 0 0 0.025517524362764
"33" 0.984985144566671 0.861392322718812 0.736011957391852 0.463999087261589 0.463999087261589 0.318321046694814 0.318321046694814 0.810873853260351 0.970853475060471
"34" 0.624207141320506 0.697051602044712 0.483315159049979 0.0555637725341034 0.0555637725341034 0.104672369151354 0.104672369151354 0.219985019871108 0.460001713899042
"35" 0 0.000159354371424343 0.000579215104302177 0 0 3.25315258335999e-07 3.25315258335999e-07 8.43918370197638e-05 0
"36" 0.783455892747231 0.773237768230529 0.445427909161903 0.136155172111374 0.136155172111374 0.110619447672932 0.110619447672932 0.250737524270094 0.80979232472048
"37" 0.221308725913516 0.141963601945131 0.0377875934017777 0.00285722121573814 0.00285722121573814 0 0 0.128505134982603 0.248364903691941
"38" 0.643898818572329 0.55241413814951 0.347132063376411 0 0 0.0623527570219097 0.0623527570219097 0.437746156327261 0.64553982336192
"39" 0.00111779250909938 0.0357212063288993 0 0 0 1.01932522444587e-06 1.01932522444587e-06 1.84566971990992e-06 0.000495546537646778
"40" 0.00320690187660467 0.0102980390240636 0 0 0 0 0 1.83965623295639e-05 0.00561313769280235
"41" 0.125433515803386 0.0457055938313487 0.0289775646152932 0 0 0 0 0 0.0411360367217041
"42" 0.93096230994577 0.931572266224521 0.837515633771167 0.375260735043878 0.375260735043878 0.0641175551231151 0.0641175551231151 0.486542546815295 0.869062253327872
"43" 0.65798391793759 0.680659856816957 0.395792380064134 0.112029774277322 0.112029774277322 0.0414472740608832 0.0414472740608832 0.248558535993601 0.538922411078794
