"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.0425894967156112 0.0516172059277849 0.173875381798556 0.601714949554326 0.601714949554326 0.891237850679652 0.891237850679652 0.486322635601308 0.120391499281683
"2" 0.0389837308196751 0.0537030197855269 0.0902227576980446 0.591206609707043 0.591206609707043 0.633821448392185 0.633821448392185 0.102845365655592 0.00760575390207274
"3" 0.163683907774715 0.189507926238091 0.407873378238336 0.794367665505908 0.794367665505908 0.999231288229061 0.999231288229061 0.667818454866013 0.374823124994058
"4" 0.0749947238177698 0.138485751178218 0.330832662923452 0.745916753855453 0.745916753855453 0.95128812282322 0.95128812282322 0.656897100137037 0.21216513937778
"5" 0.0919080126123234 0.118831291392826 0.3308198774483 0.781202557967404 0.781202557967404 0.922013791797819 0.922013791797819 0.664657894145356 0.218238065915236
"6" 0.0675006941714244 0.0456616056644162 0.265877197579522 0.665412204906036 0.665412204906036 0.922902500500207 0.922902500500207 0.497788884751642 0.139739164622571
"7" 0.250883228242968 0.27258449710378 0.478563683502171 0.862646852723184 0.862646852723184 0.986303481260608 0.986303481260608 0.715377468341521 0.385558427289565
"8" 0.234280086746294 0.3332847174976 0.461104330266357 0.837453598288549 0.837453598288549 0.999611107420226 0.999611107420226 0.776383880059579 0.538939329245413
"9" 0.0224398392765654 0.0838306685095438 0.297237674712404 0.600479630129698 0.600479630129698 0.865782695940724 0.865782695940724 0.310648065045965 0.0668853047794847
"10" 0.24975268734671 0.286616386849589 0.410654535240667 0.746918715800406 0.746918715800406 0.99980970069319 0.99980970069319 0.769072973802923 0.474356471709407
"11" 0.188543073329889 0.240691241344715 0.521713947246841 0.815016166973055 0.815016166973055 0.974606424106148 0.974606424106148 0.756015400610246 0.354175360802197
"12" 0.0844408893684252 0.164937246445637 0.335143676382539 0.790544602076364 0.790544602076364 0.984128345922505 0.984128345922505 0.677327728325922 0.234120031381466
"13" 0.935239919137863 0.983076020484746 0.959733524418471 0.999041573715132 0.999041573715132 0.999954622169114 0.999954622169114 0.967616371929478 0.906009508139903
"14" 0.0923658569066898 0.149510639972196 0.279897551148407 0.636543223819561 0.636543223819561 0.955503058255357 0.955503058255357 0.58070814421218 0.192160966591651
"15" 0.155348656690491 0.202261123490776 0.372700816160588 0.716024510383536 0.716024510383536 0.952609991206068 0.952609991206068 0.585398778078803 0.318988024163599
"16" 0.927704274270952 0.952197951159871 0.955628478736391 0.998739903030528 0.998739903030528 0.99988922442821 0.99988922442821 0.973707489019028 0.853148657907463
"17" 0.046155002914599 0.0472358090761354 0.242591113964864 0.627351891652686 0.627351891652686 0.782142130125138 0.782142130125138 0.309905568612672 0.0955652800995504
"18" 0.946638250023516 0.972716775375009 0.970777923931788 0.998973114964206 0.998973114964206 0.999911357464387 0.999911357464387 0.967323450101334 0.926823258351482
"19" 0.199508396199332 0.216512410230454 0.434902088363895 0.918465725197443 0.918465725197443 0.999846464791602 0.999846464791602 0.719342137926065 0.387454615119247
"20" 0.406992571433348 0.452179316672026 0.80656642824299 0.944999118131908 0.944999118131908 0.958789169859801 0.958789169859801 0.943500818340557 0.689235053782295
"21" 0.827917117423457 0.818488103285802 0.990222396627806 0.998724717917137 0.998724717917137 0.999867024566379 0.999867024566379 0.851782595745993 0.795535675348361
"22" 0.382038558273553 0.54147073711681 0.725080198084965 0.991669689570904 0.991669689570904 0.937506156209181 0.937506156209181 0.744159749522256 0.261744709373757
"23" 0.023297780382942 0.0464167149375516 0.332664547428196 0.677897463637363 0.677897463637363 0.851458672914916 0.851458672914916 0.152276489301826 0.0401265289756835
"24" 0.997378438023414 0.968395204304508 0.982877322067477 0.999851178993133 0.999851178993133 0.999999700250358 0.999999700250358 0.999142151220704 0.9959343601054
"25" 0.57884691077408 0.604980650813151 0.72097386962717 0.916331454133381 0.916331454133381 0.999847082186153 0.999847082186153 0.976526058809454 0.823733197645037
"26" 0.898017021806226 0.902436791419534 0.997207258494269 0.930527064754891 0.930527064754891 0.999989779121315 0.999989779121315 0.995656050369869 0.906120156954823
"27" 0.984385087524833 0.992957993614285 0.997743803405836 0.996862435039676 0.996862435039676 0.99997552247283 0.99997552247283 0.99967362976694 0.992257504471754
"28" 0.696452495104403 0.61269815259987 0.842333438103408 0.956700732293533 0.956700732293533 0.974439633733743 0.974439633733743 0.944295598002685 0.825725370679778
"29" 0.698762596346979 0.642733142440012 0.950308839461948 0.980861936791312 0.980861936791312 0.999983386246241 0.999983386246241 0.990436751424689 0.796204657578144
"30" 0.318959202181863 0.279871701057625 0.628780700598099 0.854580562279643 0.854580562279643 0.968422805597272 0.968422805597272 0.794879954093691 0.453808150570119
"31" 0.872262080312519 0.966411355661339 0.993562663092469 0.999724131688957 0.999724131688957 0.999999185979436 0.999999185979436 0.998781672814531 0.963134430079679
"32" 0.844980141299555 0.96150116492951 0.971171917580736 0.999879189167834 0.999879189167834 0.999999614411634 0.999999614411634 0.998740699805105 0.945897909957673
"33" 0.00503624811218863 0.102539914818517 0.239394778606156 0.502732252510585 0.502732252510585 0.635747748950704 0.635747748950704 0.138701706220411 0.00111469571820068
"34" 0.308528888062295 0.260635743904817 0.49259829898994 0.938385953117843 0.938385953117843 0.895304084233621 0.895304084233621 0.775963274868938 0.501469579408018
"35" 0.986685475261484 0.990411421726962 0.999150610794205 0.999659526945415 0.999659526945415 0.999999638771692 0.999999638771692 0.999607971873807 0.988086678184558
"36" 0.129444046956826 0.17931438821335 0.529772330426275 0.86066663101446 0.86066663101446 0.889372743371682 0.889372743371682 0.721419418905148 0.137847628283225
"37" 0.738842502086513 0.853338918409984 0.960217370805401 0.996080940485454 0.996080940485454 0.999994932656877 0.999994932656877 0.842002312411968 0.710680674434501
"38" 0.230162051304121 0.370180370590063 0.628852985116966 0.997961851945359 0.997961851945359 0.875342353613914 0.875342353613914 0.561583037419226 0.184830628959377
"39" 0.996481139604465 0.964017501042768 0.981158800924683 0.999973174308908 0.999973174308908 0.999998914432018 0.999998914432018 0.999065144435869 0.996138630764574
"40" 0.976322436130112 0.984838970090167 0.997514933557777 0.99983600997035 0.99983600997035 0.999999861724976 0.999999861724976 0.998932528806368 0.978280145950956
"41" 0.771434524009418 0.937695439323839 0.969176180092138 0.999146216349548 0.999146216349548 0.999999378744737 0.999999378744737 0.997818162896457 0.92214317192009
"42" 0.0429308042433051 0.0500542076951559 0.134894771383787 0.598932194989675 0.598932194989675 0.933166381816262 0.933166381816262 0.510530178135162 0.120423904197655
"43" 0.277410594919495 0.281275955959635 0.588325049250569 0.886391929143727 0.886391929143727 0.957057286626677 0.957057286626677 0.722002827151173 0.432021398106986
"44" 0.00925035608832712 0.0612747006079057 0.173065998101027 0.411507229852922 0.411507229852922 0.576468418422751 0.576468418422751 0.129040365619725 0
"45" 0.997951150788653 0.998647454710944 0.999768880311772 0.999916556964047 0.999916556964047 0.999828304229244 0.999828304229244 0.99964056356228 0.999160653862742
"46" 0.0862892788568111 0.130101922230682 0.166346222034552 0.594420963365525 0.594420963365525 0.932687420795377 0.932687420795377 0.539936067690808 0.185082465793125
"47" 0.219064502971538 0.346838801629548 0.537371769532008 0.890591549528754 0.890591549528754 0.999908343824851 0.999908343824851 0.852535942003005 0.311111463911
"48" 0.152529261919948 0.207404949213812 0.461927561593844 0.802245676407095 0.802245676407095 0.968370252485023 0.968370252485023 0.806842949664791 0.362640627647069
"49" 0.971397934143734 0.996598120659529 0.991863114927459 0.997770715334651 0.997770715334651 0.999955860570549 0.999955860570549 0.996525501072536 0.975415538381417
"50" 0.921366069323147 0.972508058047446 0.996664949346307 0.999955043552152 0.999955043552152 0.999999830357656 0.999999830357656 0.998835271561471 0.930701988938658
