"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.0239467451546542 0.0166930306330669 0.0234463142959619 0.0166958782671379 0.0166958782671379 0 0 0.000210537447929181 0.00637343553349382
"2" 0.00393615417481618 0.0118027373975026 0.0110454753420766 0 0 0.0281213343124298 0.0281213343124298 0.0225650492245696 0.0103492794671456
"3" 0.0251298829837955 0.0235797458418096 0.0181156726465453 0.00341901193701306 0.00341901193701306 5.07514738588919e-07 5.07514738588919e-07 0.002715053440608 0.0166005345640134
"4" 0.0593101252452386 0.0352326624844137 0.0357157620573653 0.0169207729844811 0.0169207729844811 4.64084524632111e-05 4.64084524632111e-05 0.0323165430474278 0.0639444039324209
"5" 0.0579122292107924 0.0308743290249734 0.0342838286586265 0.0209573248022242 0.0209573248022242 8.6567731542872e-06 8.6567731542872e-06 0.0310971812223512 0.0566507619825695
"6" 0.0609597129776097 0.0359538276973975 0.0464762855192981 0.0109676592612006 0.0109676592612006 7.44616713941855e-06 7.44616713941855e-06 0.0106417679598794 0.0509158970041373
"7" 0.0139881348467693 0.0264038977927023 0.0133922593505981 0.0157400239301052 0.0157400239301052 1.20073937447679e-06 1.20073937447679e-06 0 0.012583925098153
"8" 0.0370301821966812 0.0234751452165702 0.0343567747422216 0.0228051920066854 0.0228051920066854 0.000212737256738392 0.000212737256738392 0.0093637280662837 0.0275195145253392
"9" 0.0217847027042209 0.0189150564114871 0.0281781092188492 0.01706180237102 0.01706180237102 9.95915127312278e-06 9.95915127312278e-06 0.0110679855068474 0.0164454035004085
"10" 0.0682750353302813 0.0388707498801757 0.0497364430589426 0.0112507571619978 0.0112507571619978 1.73724505503925e-06 1.73724505503925e-06 0.000150131148325016 0.051648177420006
"11" 0.0533395639293624 0.0261720060427931 0.0225640460687764 0.000566161805215732 0.000566161805215732 6.54039402417376e-06 6.54039402417376e-06 0.0103493336546795 0.0322967354824441
"12" 0.0574198866353657 0.0349500306059223 0.0348649861227421 0.00590408674086499 0.00590408674086499 5.75040526451825e-05 5.75040526451825e-05 0.027638535167539 0.0575166475128074
"13" 0.002897222291461 1.76124644023452e-05 0.000630095757438599 0.000238057179729816 0.000238057179729816 2.29598277697452e-05 2.29598277697452e-05 0.00110127616649092 0.00185674992777506
"14" 0.0263721498039533 0.0306988447140361 0.0222300915364618 0.00136927492032782 0.00136927492032782 6.4652857374439e-06 6.4652857374439e-06 0.00291062369457365 0.0173918044937287
"15" 0.0226062941847082 0.0279157372925022 0.0171492717453684 0.0261389208174287 0.0261389208174287 0 0 0.000732537978135159 0.0150721493439604
"16" 0.00668455495840897 0.000111386024911571 0.000676620511837636 0 0 4.15468199158482e-06 4.15468199158482e-06 0 0.00511004485887611
"17" 0.0563578618218317 0.0228154441730367 0.0306523848362834 0.0217758468098597 0.0217758468098597 0.00907676212734354 0.00907676212734354 0.0159995265177112 0.0359248933223692
"18" 0.00122277942494025 0 0.000278120665653455 0.000283640798994579 0.000283640798994579 4.36756735629012e-05 4.36756735629012e-05 0.00449021140836209 0.00106891053002809
"19" 0.0301325042837905 0.0272159500408741 0.018766127128437 0 0 0 0 0.00988733391208759 0.0206318547399854
"20" 0.076121141282771 0.0253819206148027 0.0115050767840366 0.0134728791144728 0.0134728791144728 3.14173091914087e-06 3.14173091914087e-06 0.011128244470512 0.0299165228944847
"21" 0.0547491308971178 0.0163847267631107 0.00906305927851076 0 0 7.30548813840067e-05 7.30548813840067e-05 0.0549591033868345 0.106253593920292
"22" 0.0151826701164155 0.0241634675789413 0.00638566035272696 0 0 4.61479148534045e-05 4.61479148534045e-05 0 0.0265236404153791
"23" 0.0345987254198444 0.0153863331793509 0.0311996476583782 0.00101602863263499 0.00101602863263499 9.51549495733814e-06 9.51549495733814e-06 0.0583474794922803 0.00839272465317113
"24" 0 0.00047614856627067 0.0170608277063589 8.5684587575053e-07 8.5684587575053e-07 1.44740136701225e-07 1.44740136701225e-07 0 0
"25" 0 0.0110171553349912 0.00634092228512494 0.000877424680222269 0.000877424680222269 0.000102830671352163 0.000102830671352163 0 0
"26" 0.0279382968140638 0.0128702935660757 0.0026872462908119 0 0 5.50799199297232e-06 5.50799199297232e-06 0.0016771948324444 0.0561822640422421
"27" 0 0 0 0 0 1.22021225859892e-05 1.22021225859892e-05 0 0
"28" 0.0359459616201952 0.0244812365142916 0.0072455661677804 0.000298610695852963 0.000298610695852963 4.95790206595749e-06 4.95790206595749e-06 0 0.00861759613130469
"29" 0.0784016806946322 0.0435003739735352 0.00386595656420014 1.16714146069416e-06 1.16714146069416e-06 0 0 0 0.0161117338783221
"30" 0.0324462622237227 0.0307667342115685 0.00829284510732089 0 0 0 0 0.0113800599322102 0.0165771389485849
